id,corruption,position,orig_token,alt_token,question_out,prefix,suffix,answer,avg_logprob,delta_from_clean,prompt_avg_nll_increase,generated_answer
33,lm_single,3, used, has,Malfoy has his ____ to make his fork hover in midair.,Malfoy has his , to make his fork hover in midair.,wand,-5.21103572845459,-4.425555408000946,0.662898063659668,"1st kiss with Hermione
Malfoy has his 1"
33,lm_single,3, used, had,Malfoy had his ____ to make his fork hover in midair.,Malfoy had his , to make his fork hover in midair.,wand,-3.6875264644622803,-2.9020461440086365,0.7353372573852539,2nd birthday party on Saturday
33,lm_single,6, to, and,Malfoy used his ____ and make his fork hover in midair.,Malfoy used his , and make his fork hover in midair.,wand,-2.683124303817749,-1.8976439833641052,0.6831412315368652,2nd year to get a head start on his Slyther
33,lm_single,4, his, to,Malfoy used to ____ to make his fork hover in midair.,Malfoy used to , to make his fork hover in midair.,wand,-2.2974436283111572,-1.5119633078575134,0.43852710723876953,"be a good guy, but he was corrupted by his"
33,lm_single,4, his, the,Malfoy used the ____ to make his fork hover in midair.,Malfoy used the , to make his fork hover in midair.,wand,-1.2731876373291016,-0.48770731687545776,0.050332069396972656,2nd floor girls' bathroom to change into his Slyther
34,none,,,,The new Potions professor at Hogwarts under whom Ron believed Harry could proceed was Professor ___.,The new Potions professor at Hogwarts under whom Ron believed Harry could proceed was Professor ,.,Slughorn,-0.3141319751739502,0.0,0.0,Horace Slughorn
34,lm_single,1,The,#,# new Potions professor at Hogwarts under whom Ron believed Harry could proceed was Professor ___.,# new Potions professor at Hogwarts under whom Ron believed Harry could proceed was Professor ,.,Slughorn,-0.5787051916122437,-0.26457321643829346,0.6538891792297363,1
34,lm_single,2, new, ,The  Potions professor at Hogwarts under whom Ron believed Harry could proceed was Professor ___.,The  Potions professor at Hogwarts under whom Ron believed Harry could proceed was Professor ,.,Slughorn,-0.4621960719426473,-0.14806409676869708,0.41887760162353516,Snape
34,lm_single,1,The,Question,Question new Potions professor at Hogwarts under whom Ron believed Harry could proceed was Professor ___.,Question new Potions professor at Hogwarts under whom Ron believed Harry could proceed was Professor ,.,Slughorn,-0.39860161145528156,-0.08446963628133136,0.33196496963500977,
35,none,,,,Snape uses the example of a witch in agony to illustrate the effects of the ________.,Snape uses the example of a witch in agony to illustrate the effects of the ,.,Cruciatus Curse,-0.37542468309402466,0.0,0.0,3rd year Potions class' potion
35,lm_single,1,Sn,The,Theape uses the example of a witch in agony to illustrate the effects of the ________.,Theape uses the example of a witch in agony to illustrate the effects of the ,.,Cruciatus Curse,-1.3529746532440186,-0.9775499701499939,0.7807989120483398,2016 election on the American psyche
35,lm_single,2,ape,akes,Snakes uses the example of a witch in agony to illustrate the effects of the ________.,Snakes uses the example of a witch in agony to illustrate the effects of the ,.,Cruciatus Curse,-1.3503785133361816,-0.974953830242157,0.3390350341796875,2016 election on the American psyche
35,lm_single,2,ape,ack,Snack uses the example of a witch in agony to illustrate the effects of the ________.,Snack uses the example of a witch in agony to illustrate the effects of the ,.,Cruciatus Curse,-1.3033313751220703,-0.9279066920280457,0.4971151351928711,2016 election on the American psyche
35,lm_single,1,Sn,A,Aape uses the example of a witch in agony to illustrate the effects of the ________.,Aape uses the example of a witch in agony to illustrate the effects of the ,.,Cruciatus Curse,-1.1857768297195435,-0.8103521466255188,0.5808401107788086,2016 election on the American psyche
35,lm_single,3, uses,",","Snape, the example of a witch in agony to illustrate the effects of the ________.","Snape, the example of a witch in agony to illustrate the effects of the ",.,Cruciatus Curse,-0.5021787285804749,-0.1267540454864502,0.47078371047973633,3rd degree of torture
35,lm_single,3, uses,'s,Snape's the example of a witch in agony to illustrate the effects of the ________.,Snape's the example of a witch in agony to illustrate the effects of the ,.,Cruciatus Curse,-0.4642862379550934,-0.08886155486106873,0.690488338470459,3rd task
36,none,,,,Harry is the new Captain of which Quidditch team?,Harry is the new Captain of which Quidditch team?,,Gryffindor,-1.2664198875427246,0.0,0.0,"Gryffindor
What is the name of the school"
36,lm_single,7, which, the,Harry is the new Captain of the Quidditch team?,Harry is the new Captain of the Quidditch team?,,Gryffindor,-2.4303495407104494,-1.1639296531677248,-0.7934830188751221,
36,lm_single,7, which, his,Harry is the new Captain of his Quidditch team?,Harry is the new Captain of his Quidditch team?,,Gryffindor,-2.1920467376708985,-0.9256268501281739,-0.29933667182922363,I'm so excited
36,lm_single,1,Harry,This,This is the new Captain of which Quidditch team?,This is the new Captain of which Quidditch team?,,Gryffindor,-1.9522661209106444,-0.6858462333679198,0.47972679138183594,"(1)
This is the new Captain of which Quidd"
36,lm_single,2, is, Styles,Harry Styles the new Captain of which Quidditch team?,Harry Styles the new Captain of which Quidditch team?,,Gryffindor,-1.8788181304931642,-0.6123982429504395,0.7285094261169434,Harry Styles the new Captain of which Quidditch team
36,lm_single,4, new, founder,Harry is the founder Captain of which Quidditch team?,Harry is the founder Captain of which Quidditch team?,,Gryffindor,-1.679175567626953,-0.41275568008422847,0.7913403511047363,Harry is the founder Captain of which Quidditch team
36,lm_single,5, Captain, kid,Harry is the new kid of which Quidditch team?,Harry is the new kid of which Quidditch team?,,Gryffindor,-1.6501567840576172,-0.3837368965148926,0.38471078872680664,Harry is the new kid of which Quidditch team
36,lm_single,1,Harry,The,The is the new Captain of which Quidditch team?,The is the new Captain of which Quidditch team?,,Gryffindor,-1.5642715454101563,-0.29785165786743173,0.6285758018493652,"(1)
The is the new Captain of which Quidd"
36,lm_single,5, Captain, boy,Harry is the new boy of which Quidditch team?,Harry is the new boy of which Quidditch team?,,Gryffindor,-1.4706238746643066,-0.20420398712158194,0.2561321258544922,Harry is the new boy of which Quidditch team
36,lm_single,6, of, Marvel,Harry is the new Captain Marvel which Quidditch team?,Harry is the new Captain Marvel which Quidditch team?,,Gryffindor,-1.3871541976928712,-0.12073431015014657,0.7681865692138672,Harry is the new Captain Marvel which Quidditch team
36,lm_single,3, the, a,Harry is a new Captain of which Quidditch team?,Harry is a new Captain of which Quidditch team?,,Gryffindor,-1.3506156921386718,-0.08419580459594722,0.5290470123291016,"(1)
Harry is a new Captain of which Quidd"
36,none,,,,What is the name of the potion that allows the drinker to transform into another person?,What is the name of the potion that allows the drinker to transform into another person?,,Polyjuice Potion,-3.1590325832366943,0.0,0.0,"(1 answer)
What is the name of the potion that"
36,lm_single,1,What,A,A is the name of the potion that allows the drinker to transform into another person?,A is the name of the potion that allows the drinker to transform into another person?,,Polyjuice Potion,-4.390727519989014,-1.2316949367523193,0.7317001819610596,A is the name of the potion that allows the drinker
36,lm_single,7, potion, river,What is the name of the river that allows the drinker to transform into another person?,What is the name of the river that allows the drinker to transform into another person?,,Polyjuice Potion,-3.999046564102173,-0.8400139808654785,0.6218876838684082,The River of Forgetfulness
36,lm_single,6, the, this,What is the name of this potion that allows the drinker to transform into another person?,What is the name of this potion that allows the drinker to transform into another person?,,Polyjuice Potion,-3.9689080715179443,-0.80987548828125,0.0507657527923584,"[closed]
I'm looking for the name of a potion"
36,lm_single,6, the, a,What is the name of a potion that allows the drinker to transform into another person?,What is the name of a potion that allows the drinker to transform into another person?,,Polyjuice Potion,-3.968770980834961,-0.8097383975982666,-0.11230826377868652,"[closed]
I'm looking for the name of a potion"
36,lm_single,4, name, difference,What is the difference of the potion that allows the drinker to transform into another person?,What is the difference of the potion that allows the drinker to transform into another person?,,Polyjuice Potion,-3.9164581298828125,-0.7574255466461182,0.7958834171295166,And the one that allows the drinker to transform into an
36,lm_single,3, the, an,What is an name of the potion that allows the drinker to transform into another person?,What is an name of the potion that allows the drinker to transform into another person?,,Polyjuice Potion,-3.9099931716918945,-0.7509605884552002,0.698347806930542,"[closed]
I'm looking for the name of a potion"
36,lm_single,2, is, are,What are the name of the potion that allows the drinker to transform into another person?,What are the name of the potion that allows the drinker to transform into another person?,,Polyjuice Potion,-3.9061081409454346,-0.7470755577087402,0.7372825145721436,"[closed]
I'm looking for the name of the potion"
36,lm_single,1,What,Question,Question is the name of the potion that allows the drinker to transform into another person?,Question is the name of the potion that allows the drinker to transform into another person?,,Polyjuice Potion,-3.859884262084961,-0.7008516788482666,0.7911667823791504,Or is it the name of the person who is transformed
36,lm_single,9, allows, makes,What is the name of the potion that makes the drinker to transform into another person?,What is the name of the potion that makes the drinker to transform into another person?,,Polyjuice Potion,-3.846388101577759,-0.6873555183410645,0.45243096351623535,"[closed]
I'm looking for the name of a potion"
36,lm_single,9, allows, turns,What is the name of the potion that turns the drinker to transform into another person?,What is the name of the potion that turns the drinker to transform into another person?,,Polyjuice Potion,-3.8135151863098145,-0.6544826030731201,0.7174251079559326,"[closed]
I'm looking for the name of a potion"
36,lm_single,5, of, for,What is the name for the potion that allows the drinker to transform into another person?,What is the name for the potion that allows the drinker to transform into another person?,,Polyjuice Potion,-3.753520965576172,-0.5944883823394775,0.0802152156829834,"[closed]
I'm looking for the name of a potion"
36,lm_single,3, the, a,What is a name of the potion that allows the drinker to transform into another person?,What is a name of the potion that allows the drinker to transform into another person?,,Polyjuice Potion,-3.733252763748169,-0.5742201805114746,0.376056432723999,"(1 answer)
What is the name of the potion that"
36,lm_single,5, of, given,What is the name given the potion that allows the drinker to transform into another person?,What is the name given the potion that allows the drinker to transform into another person?,,Polyjuice Potion,-3.6310782432556152,-0.4720456600189209,0.5758035182952881,"[closed]
I'm looking for the name of the potion"
36,lm_single,4, name, best,What is the best of the potion that allows the drinker to transform into another person?,What is the best of the potion that allows the drinker to transform into another person?,,Polyjuice Potion,-3.569141387939453,-0.4101088047027588,0.7742166519165039,The answer is the potion that allows the drinker to transform
